node_id,f_graph_000,f_graph_001,f_graph_002,f_graph_003,f_graph_004,f_graph_005,f_graph_006,f_graph_007,f_graph_008,f_graph_009,f_graph_010,f_graph_011,f_graph_012,f_graph_013,f_graph_014,f_graph_015,f_graph_016,f_graph_017,f_graph_018,f_graph_019,f_graph_020,f_graph_021,f_graph_022,f_graph_023,f_graph_024,f_graph_025,f_graph_026,f_graph_027,f_graph_028,f_graph_029,f_graph_030,f_graph_031,f_graph_032,f_graph_033,f_graph_034,f_graph_035,f_graph_036,f_graph_037,f_graph_038,f_graph_039,f_graph_040,f_graph_041,f_graph_042,f_graph_043,f_graph_044,f_graph_045,f_graph_046,f_graph_047,f_graph_048,f_graph_049,f_graph_050,f_graph_051,f_graph_052,f_graph_053,f_graph_054,f_graph_055,f_graph_056,f_graph_057,f_graph_058,f_graph_059,f_graph_060,f_graph_061,f_graph_062,f_graph_063,f_graph_064,f_graph_065,f_graph_066,f_graph_067,f_graph_068,f_graph_069,f_graph_070,f_graph_071,f_graph_072,f_graph_073,f_graph_074,f_graph_075,f_graph_076,f_graph_077,f_graph_078,f_graph_079,f_graph_080,f_graph_081,f_graph_082,f_graph_083,f_graph_084,f_graph_085,f_graph_086,f_graph_087,f_graph_088,f_graph_089,f_graph_090,f_graph_091,f_graph_092,f_graph_093,f_graph_094,f_graph_095
171,-1012.451050,1898.402710,2010.225220,-2998.497559,-4109.856934,-1910.730225,-304.315186,-2563.361084,208.030151,1847.418701,-140.056030,-1724.610229,2843.130615,-3184.985840,2987.674316,1800.261597,-1355.607788,544.064209,237.457703,-1660.413818,-1478.981201,24.751648,74.991943,-2212.396973,-337.852905,1621.430664,-1964.260986,656.519165,-2847.610352,-616.849304,1718.021729,110.262695,1102.727051,2971.591309,-2252.047119,40.446251,-2253.189697,1367.337036,381.213898,651.589600,-667.304443,-2545.763916,458.702698,1895.920898,-690.374207,-1866.381714,114.648376,1785.162354,2302.275146,1052.317505,71.459534,914.279175,3118.223633,-2365.731445,3633.489258,553.600769,4819.057617,-1869.806152,-2398.844238,187.507782,-2009.216431,-1789.747314,-209.658203,-441.041260,-2042.529541,-852.966492,1950.632080,1983.638428,954.790405,1028.895386,3427.537354,-2485.246826,-1041.891235,807.869812,1027.284912,-143.337189,-2554.909912,462.615356,-560.839966,-3295.697510,17.279541,761.212524,-622.053589,-1539.779297,2368.625000,-1145.858643,-323.524963,-2022.005859,2460.857422,-2289.000488,1421.195435,2652.708496,1009.065552,583.637695,1248.310547,-2584.268066
172,14123.998047,-2423.577881,8919.434570,5846.694336,-1966.241455,5627.694824,-1113.973022,-1611.804199,1786.827759,3775.427734,9686.162109,-1917.323608,-754.034668,1351.551270,-8204.279297,2444.824219,-6154.261719,-2282.675781,-2645.582031,4258.663574,-2387.046875,1351.453125,-2742.222656,-3524.513428,-2721.657715,-1942.153809,2413.770996,-1635.590454,3809.221924,-2279.820068,-2566.934082,1162.620605,4622.877441,3301.750000,-2750.970215,-7813.073730,5677.119141,6171.335938,1300.453125,-10743.419922,7997.226074,-968.425049,2373.926758,-7950.181641,-860.721741,207.488068,-5049.423340,307.760254,7174.678711,-2385.990967,1393.016113,5609.930664,8373.726562,-5486.589355,-7638.797852,-4715.408691,-2566.318359,2882.049316,1278.171265,3245.388672,2933.191895,-12717.854492,9244.060547,2566.780273,3778.058350,6282.616211,-6229.905273,4080.787354,5409.017578,1481.796631,6821.791016,9708.301758,-9886.508789,-4107.661621,2983.573975,-9326.469727,6709.553711,-1292.174194,5636.394531,-13635.366211,3746.341797,1170.551636,-3204.276855,-8381.306641,7430.125000,6070.211914,-5357.791016,-3154.886230,6169.847168,1419.379639,5923.031250,-4857.945312,3112.689453,4193.361328,10734.911133,8785.884766
173,5767.180664,-7100.472168,-5572.821289,-3527.391357,-1090.551758,1613.191406,-6423.817871,-371.763794,-2941.010498,3919.797119,6608.832520,-3388.973389,1563.823242,-3064.174316,2720.871582,490.807373,4653.038086,-3926.260498,595.056824,-4758.011719,-1519.580933,1075.709839,-135.482315,3306.922363,2155.097168,248.963440,5886.225586,-331.771973,5619.472656,-304.025330,-3337.808105,-252.985992,1978.632812,593.144836,-2703.335693,-2517.957764,-652.065247,2053.812744,555.760376,-2650.789307,2352.643311,-3000.052246,981.294861,-593.306213,3295.566895,1291.820923,-193.009277,-362.376099,1682.172363,-3223.999023,1459.140503,-3607.243652,6126.308105,-2552.311768,-2627.157471,1704.420654,6745.905273,-542.259705,-4639.546875,7683.781250,-3890.529297,-5614.121094,1880.935913,2608.549805,78.020081,559.081360,-55.503906,4618.077637,1801.022217,2448.894287,3061.117188,-6999.032715,-5514.097656,3416.964844,3316.666992,-5361.006836,-1582.505615,2851.404053,-1486.066772,-6975.539551,-1589.257812,-4298.598633,-1468.307739,4332.046875,-780.650146,1454.030273,668.129944,-4791.272949,2119.721924,1463.267578,-1688.677246,1863.259521,7981.374023,5152.140625,4127.846191,3796.426270
174,4987.114258,-1134.486084,6235.080566,-3.440613,-538.421631,2007.250244,3943.896240,-949.194458,1697.618164,-4023.592285,4645.487305,2578.435059,-1604.850220,-1389.110596,-1258.861816,-831.289795,-6089.743164,-1904.083496,-1452.950562,4887.594727,1008.886902,-5012.444336,-3671.107178,-1102.742920,3189.445557,396.674988,-1657.323486,794.467468,2936.937012,-2456.254883,-4233.643555,4982.600098,1091.823486,4318.041016,2433.783936,-3714.659668,4146.761719,3230.374268,-439.572021,-5929.181641,5108.455566,209.443481,2147.246582,905.650391,-1215.880371,2651.165527,5481.000488,-2349.924805,2660.146484,1453.255859,-1823.755005,2128.898438,4216.552734,-2100.148926,-1236.350586,-5100.431641,456.642639,-2430.402100,-1249.362549,-640.456787,-3205.219238,-3926.002686,257.615601,3518.823975,-785.165771,-1037.175903,-2329.650635,-2591.858887,2993.501953,797.635742,2746.870361,3633.252930,-4293.153809,-2614.073730,5810.672852,-7124.614258,7187.922852,-1612.602783,-3340.110596,-2364.249512,3259.253418,-3109.525879,-6368.977539,-1605.067383,8410.334961,5813.850586,687.809998,-845.619995,3766.449951,3572.524414,2817.743896,-1476.634888,-1894.973145,2784.376953,7628.576172,4204.908203
175,-952.545776,460.124969,2205.557617,-2563.556396,-3362.917969,-1034.605957,-226.216370,-3482.856201,780.276428,1981.393799,-1173.804565,-691.833618,2845.265381,-2416.079590,445.405029,1861.009033,-1536.795166,-697.189209,1431.475342,-1930.118408,-531.595825,-305.259521,983.568359,-2034.207031,-1428.723022,1103.323853,-2143.466797,-987.762817,-2693.885254,-474.388611,2277.638916,325.916504,1345.039062,2733.096436,-2769.764648,613.121887,-3637.633545,182.790924,-1735.184937,854.647217,1177.984863,-3224.453369,-852.547974,2250.870605,-393.278015,525.232910,1317.493652,1056.371094,347.969482,-717.361084,919.936768,2054.345703,1599.944458,-2749.758301,1842.332886,1496.355225,1959.453369,-3293.223145,-921.316162,73.356964,-3955.626465,-1376.561035,-605.150879,881.025269,-443.004700,-856.325745,1578.887573,1664.247803,2639.982422,967.881226,2785.250732,-1718.982178,353.145020,1872.417480,470.471466,-514.971680,-2707.729980,-973.733276,-875.049316,-3936.835449,1909.475830,1062.360840,-1738.961182,-1231.110718,2017.341431,-1930.790283,-2206.140625,-861.148193,1442.619385,-1760.084839,1065.284668,3313.979980,778.870544,-1.926270,607.689087,-1676.004150
176,125.429382,594.544983,1292.896851,-3119.571289,-2518.962402,-774.643066,-366.401733,-2618.159668,-653.819702,1138.826416,-883.754395,-1615.568481,2126.586182,-824.811340,1377.586792,1838.077148,-169.433777,395.534424,465.689392,-2161.462402,-1501.967285,897.336853,519.876709,94.757935,-320.703918,1931.678711,-2404.897705,530.612427,-2021.522217,159.392319,1313.631592,413.768066,745.367065,1138.465210,-2626.880859,-904.082275,-3213.812012,600.265381,-985.200806,1673.756592,284.239319,-2412.880859,-792.159790,2174.121582,198.335693,-305.842896,1790.519897,1415.061401,-127.241623,255.123291,129.526978,405.374878,2392.517822,-1779.130127,2166.765137,1065.662109,2504.123291,-2083.499268,-1741.316528,625.076904,-2696.285645,-1361.953125,-666.901611,122.500427,-1103.730591,-157.136353,1716.030029,2122.124512,1586.930420,1060.053955,1056.693970,-1133.460083,-314.459473,606.994934,559.830566,332.480286,-3094.106201,-735.289917,-550.013672,-2567.246094,2077.802246,1363.584106,-2068.488281,-1517.707397,1476.794678,-786.006165,262.615967,-404.385254,1424.018677,-462.548767,-741.263245,1775.877075,1372.033447,132.456909,897.130249,-2466.353516
177,12834.297852,-1611.666260,4804.463867,-1881.585571,1736.695801,6599.344727,1103.370850,-2670.047363,163.635498,72.671509,5031.919922,170.112915,-1889.570312,-3367.682617,-3787.771973,-19.388672,-2951.498535,-4770.483398,-2001.999756,4430.958496,-770.984497,1078.087646,961.705566,-2918.904785,-3329.143555,-1344.086304,2935.408447,-3307.207520,2326.832520,-5255.809570,-5542.877930,796.496643,3562.645020,3310.343018,-3184.014648,-5587.125000,3590.406982,4745.133789,-1910.245361,-8167.860840,7204.810547,-3292.832764,5906.691406,-3855.167725,577.120728,2275.293701,1634.953369,-1622.438599,6299.496582,-2410.239502,-1703.322388,3178.785889,7680.945312,-7763.274414,-3727.726074,-4509.394531,1306.868286,-3220.519043,709.456177,3263.617676,-1242.523682,-10709.927734,8481.316406,5340.598145,713.423096,672.703369,-1810.542969,1672.989258,5443.237305,2239.622559,3531.059570,3698.718994,-6736.989746,-2159.939453,6040.264648,-10273.644531,6202.346680,-2931.059082,-4446.768066,-10058.275391,2379.826660,521.489502,-4848.598145,-5233.429199,9779.796875,9615.617188,-2970.916260,-5938.041504,3712.567383,2070.366943,3601.065430,677.184326,4705.208984,8292.737305,9395.509766,10352.661133
178,10361.206055,188.727295,6205.984863,-481.031799,-5205.314453,2839.966064,-2924.020020,-995.317383,3075.349121,-1225.026245,6366.864746,-969.839478,902.698486,-3353.837402,-2947.933838,-929.869080,-2971.201660,-5555.531250,-4519.406250,2374.599121,-1013.694702,1255.504883,-576.187744,-274.668579,-2234.815430,485.800293,4845.615723,-3909.727539,3459.167480,-2882.827148,-4788.598633,4090.853516,5542.064941,2736.754395,2051.774170,-7094.751953,4208.687012,5140.921875,1687.471069,-8587.850586,9496.125000,-3362.962891,1771.745605,-1632.164062,2055.851074,1851.585693,-2335.751709,-2427.363281,3346.576660,805.071411,-1459.822510,6138.001953,4578.602539,-4762.029785,-1634.443359,-7490.318359,-70.098511,-2184.155518,-1851.980713,5069.958008,-1011.729248,-11959.776367,9554.411133,2909.046875,1105.700439,2473.986328,-8022.213379,1273.677246,6598.113281,-1001.234863,6235.556152,4601.203613,-5198.879395,-1952.701660,2617.158936,-9540.957031,5389.089844,-3824.194336,-3010.644531,-12149.723633,4171.771484,-879.762695,-7259.670898,-2298.225098,6743.491699,6978.267578,-1671.909912,-5609.337891,4985.528320,2919.508301,3121.501465,1230.500488,4321.703613,6185.308594,11449.682617,2525.967773
179,2048.175049,-1030.644165,-1120.169189,-1680.334839,-628.698608,497.322723,-1208.674316,-290.574371,-1378.786255,1001.559875,933.787048,-1323.727173,589.494141,-543.865173,1306.494995,335.963074,805.739197,-1056.364746,-504.154846,-557.986206,185.031036,712.639343,128.874527,-21.832012,-675.985962,717.234192,1381.383911,199.176498,430.150208,-543.926147,-328.208405,22.606110,74.204491,343.947571,-1253.569580,-1273.392578,-322.414032,1136.161987,839.682739,-412.320068,451.383209,-1239.501099,-29.217325,-950.129395,963.755737,-73.648293,-437.432831,227.282639,828.775330,-254.752197,-17.229822,-1011.669739,2051.033936,-1607.082031,-1094.083984,194.942581,1721.345581,-409.193420,-1249.127319,1486.317383,185.943161,-2511.378906,356.380127,1224.028687,-252.031616,194.278824,-731.379395,1513.635132,367.826080,715.570618,962.544373,-2043.462036,-1218.740356,233.854279,319.913666,-1220.534912,-337.277832,-131.969681,-771.907776,-3203.831543,-671.628540,77.307312,-472.829926,920.822754,214.559814,-6.739416,1033.427002,-2007.177856,334.346283,12.284751,-403.297028,724.190125,2807.728271,1860.287476,1389.710449,1025.856934
180,14208.959961,-1995.341797,8386.504883,-333.306274,-5008.376953,4198.319336,6.562500,-1527.615234,-1268.180298,-631.312683,8897.226562,1510.102295,-767.147705,-1198.283325,-4390.570801,-554.956543,-4926.845703,-4021.390625,-4039.184326,1214.334229,-2108.216309,-79.200684,-3082.886230,-23.435333,-486.832397,-1691.844849,4658.091797,-2202.746826,3272.966797,-2977.007080,-6499.396484,3169.828613,7141.738770,4947.173828,-999.825195,-5270.060547,3994.304443,4925.385254,2590.520508,-11878.564453,7395.675781,-4898.139160,1707.654297,-4177.456055,1122.801392,4308.298828,-4233.702148,-309.935303,6474.678223,-1448.769165,1298.994141,4380.454590,4858.168945,-8700.019531,-2494.119141,-5746.990234,1632.982788,-1648.659912,299.323151,4989.960938,-2760.434570,-13365.109375,9169.630859,2048.503662,1081.028809,4965.027832,-5422.034668,1813.003418,5253.147461,128.016357,8180.583984,3907.856445,-5349.466309,-1796.667236,3039.829346,-8745.689453,4562.586914,-3157.788574,-1109.478516,-15093.458008,5191.372070,1180.527710,-3046.542725,-5940.184082,7104.373535,8785.977539,-2533.954590,-6187.694824,7515.760742,3105.365967,4932.012695,-163.556152,2231.857422,7650.340820,13849.950195,5802.009766
181,1904.103760,-216.477478,-187.268295,-1641.132446,-904.417053,715.022888,-1238.997803,715.220764,-1592.275024,27.206184,599.270020,-1804.393677,928.395081,-563.354553,1201.896240,210.244385,737.937561,-1264.678833,-349.865662,-1572.203125,-495.767883,764.151733,689.183472,-329.327972,-920.983704,816.856995,1420.839355,-303.787811,-608.438965,-21.800222,150.719879,390.278442,808.507690,-160.359467,-1064.189087,-1041.696167,-1195.533936,1340.405518,928.239319,-455.227203,-445.171295,-2335.567627,1308.495728,-997.238220,1131.988647,-517.875000,-679.183899,368.987610,277.037811,-502.185455,-356.205841,-851.359192,1459.927612,-1149.871338,-838.896912,-257.869812,1952.261719,-500.536438,-1235.620361,1402.348389,120.138268,-2815.953125,424.702271,1498.188721,151.080566,-245.136948,-879.114807,771.429016,360.679047,913.770081,1313.942871,-1937.991577,-768.805969,513.901489,256.978790,-496.507385,-374.258453,-919.994873,-920.627930,-3452.788086,-750.819336,242.950943,120.035950,2050.113037,-101.493446,445.644897,1496.629517,-2050.610840,1302.559570,-271.904388,-455.003754,831.808105,2787.368408,1014.320129,1441.958862,514.038635
182,6702.307617,-2859.860596,6250.837402,-769.442383,-2428.181396,-971.341797,-1979.853760,-134.394531,752.177246,-2427.989746,6559.104492,2680.491211,-1836.608765,943.568420,4731.604492,-3070.036133,-5775.983887,-1733.546387,-1547.994873,3797.835205,1303.925415,-4211.521973,-3216.278076,-1170.833374,924.289307,1426.803467,1053.316406,-1493.701660,7562.228516,-742.099915,-6058.941895,3840.235840,3370.385254,3055.922852,2529.235596,-2408.657227,2391.122559,1196.075684,1297.532227,-5890.602539,7747.644531,-3372.699463,-252.884399,-622.539062,3418.343506,5063.931641,3945.203613,-3731.965332,2303.857178,-449.234131,421.048492,1194.807739,8132.140625,-4119.687500,-1372.566650,-458.738831,1750.017700,-4709.119141,1150.069946,4921.906738,-4232.217285,-8031.028320,6533.614746,1680.020996,-2707.585205,213.995850,-4062.429688,-3986.895020,3028.780273,2172.246094,4159.759766,-2886.615234,-2211.558105,-3848.467529,7950.632812,-5408.947266,6660.974121,-1456.859497,-3014.887451,-8860.890625,4311.305176,-2017.501831,-4190.383301,-3495.617188,3930.898438,5871.543457,1805.999268,-6572.531738,3285.069580,7800.321289,4686.487305,1258.294434,4344.581055,4562.983887,8609.714844,2831.973145
183,10553.532227,184.418640,2488.878906,-5885.634766,-3022.386719,6.444519,3260.034668,4465.562988,-4817.677734,-2420.368164,2937.189941,-1420.210327,-2520.785400,4299.523438,-131.708435,-516.837646,-2101.912598,-3059.593018,-440.309814,3713.261963,-2021.947754,-2016.891602,412.962891,854.944458,659.362610,1200.535889,-1399.100586,697.813599,4448.625488,-5504.615723,-5472.237793,3095.293945,3030.922852,5873.567871,-6429.940918,-2719.873047,502.367432,7161.583496,-1027.319336,-4457.702637,3831.676270,-8456.933594,1494.439941,-2761.506104,1008.477661,2878.252930,3352.733154,-4305.893555,4079.812012,2868.392578,-3078.235352,3401.304199,5331.806152,-6293.937012,-343.573608,-7415.423340,7518.550293,-3831.045410,-3292.070557,2814.244629,-4475.820801,-3887.610840,5147.958008,4489.680664,-290.419434,-1863.766357,-2159.768066,-2534.145996,4769.116211,-973.421753,4429.041504,-1570.947266,1304.905396,84.663940,2090.895020,-5648.390625,3300.943848,-1333.619995,-8372.148438,-8224.875000,581.925293,-2069.280273,-3609.812012,-663.511475,8332.211914,9446.426758,4847.788574,-7623.080566,4833.538574,3219.405273,-700.211670,2975.344727,5869.942383,6377.585449,12298.470703,7560.911133
184,1042.543457,1982.589355,1080.361694,-2494.078125,-2545.919922,-724.468506,317.053284,-2135.254883,1741.943604,523.662598,-98.170410,105.737457,4267.793945,-1866.851807,243.501160,2623.363770,-795.351257,-372.054199,665.522644,-1880.497314,-833.021973,620.469727,-371.277710,6.710327,-880.986755,946.962463,-2095.494385,-1562.288452,-897.564331,-1191.247314,1275.380371,-586.194702,1071.900269,1901.728394,-3085.745117,306.426575,-2452.070557,161.655487,-1939.681641,1203.987061,1531.338135,-2835.181396,278.104797,2922.176270,-445.481995,853.831177,583.887634,300.569824,510.802307,-327.032104,261.821411,937.406433,1911.281250,-663.919067,2327.754883,670.758667,1523.645630,-2936.921387,-1167.372070,-51.035126,-2607.592285,-2887.771240,-557.807617,509.054077,-1670.421997,781.807434,1424.744385,1125.642456,454.401672,305.447205,1705.846191,-1089.256348,1022.894165,2067.013916,-340.519226,-528.758789,-3483.371582,-895.255493,-190.611694,-4085.774902,2101.468262,1149.263672,-971.248291,-2104.515625,1280.817139,-1267.180420,-527.260437,-1807.601318,2088.170898,-1968.016724,-389.621521,1478.886719,209.384521,-660.321899,1131.436401,-2120.597656
185,-198.700027,-397.048676,-517.825562,-1391.656372,-1117.636353,-385.284576,-1079.429565,-858.458801,-630.264648,609.148804,727.639282,-634.334167,679.623840,-955.012451,920.296387,765.544006,553.643616,-1142.088013,370.833099,-854.998535,-257.630524,395.829987,641.554016,-797.836426,-799.888367,880.796143,329.585968,553.450623,-224.334778,-17.621273,143.721527,-93.487679,179.493637,455.809448,-530.504150,-567.582092,-477.407349,871.079102,156.823242,138.985306,-686.137268,-1416.990112,33.576946,-799.908813,183.495728,-926.634338,-46.144165,-344.468140,883.854492,41.466274,-100.009132,-571.299194,1523.037842,-440.501862,-474.318115,-175.386566,2031.764404,-489.813263,-1502.871094,775.288635,239.899353,-1611.389160,-373.580688,966.867798,-110.973152,-576.095825,-772.866943,42.028786,766.410950,869.915527,1151.178955,-1426.555786,-842.434143,539.667358,-473.312897,-377.196381,-3.060619,301.527618,-533.928528,-1643.357910,-1161.683960,-429.010193,-398.374908,944.052673,486.329193,23.729950,682.790466,-1445.226807,532.621643,-123.869179,-462.546875,151.074356,1460.817993,890.885193,866.248413,-182.800308
186,696.882996,-953.918152,-758.400818,-918.219238,-1111.624756,-1008.771301,-1297.924316,-1212.755981,-561.057556,547.343567,467.364471,-1020.552612,123.208504,-126.731712,820.245361,1242.069946,495.159546,-1114.621216,426.239227,-1001.202148,109.547195,-401.865265,1402.764893,-1507.254761,-1126.319336,882.339111,-65.206291,-484.928223,-54.566013,109.311317,755.621460,350.882202,810.788879,419.045349,-962.308533,-616.821045,-166.082520,1136.336548,476.319977,1074.040039,-728.069824,-442.799255,492.689697,-1533.090942,-187.469269,-139.067322,-259.893829,520.089050,1543.045166,-291.173737,-890.535767,364.354309,1705.023926,-1333.283813,-438.246918,-154.869186,1092.841187,-474.332489,-1204.552490,260.344055,595.553162,-1769.380981,-274.765442,854.863281,70.695435,-1187.909790,-595.369629,406.264709,-297.328430,154.231430,1067.164185,-2228.888428,-1475.660522,258.919098,49.707207,77.509064,-111.966942,414.236938,376.202606,-2208.998535,-1004.354858,146.733109,644.141357,-390.286591,-363.574493,-325.915680,834.058899,-1844.947388,1727.792603,49.749058,-647.419983,129.953690,1573.728271,1143.760864,738.225769,267.448456
187,633.161377,-613.281311,-1521.501099,-2014.522705,-1153.499023,-323.971802,-886.907104,-1096.421631,-934.704163,903.953796,835.728882,-1684.719971,212.434555,-926.705078,649.208435,572.409729,772.663574,-1054.705200,2.810446,-298.750336,-645.029236,1375.476929,476.270020,-489.409271,-1396.056641,932.839417,891.585815,73.744316,-138.557281,-593.081360,331.512390,275.689056,-293.913635,581.349548,-476.393463,-1205.856812,-651.839294,1039.408691,324.763763,-97.428596,-75.762054,-1136.626221,1281.294922,-1105.774170,142.644470,-1011.777161,-570.603638,-457.100739,1096.171387,494.691193,-575.779541,-869.876770,1257.909546,-1265.739136,-451.097290,-197.088821,2276.606934,379.600769,-1991.948975,8.587385,-164.102554,-1645.102905,145.597534,876.050476,-695.621155,-479.046234,-525.708679,1279.481934,772.153687,681.700195,1007.184387,-1463.294556,-1165.469971,-129.891281,-303.418457,-877.260193,-78.264412,-278.082764,-753.337219,-2750.185303,-1586.500000,-226.466370,-269.016052,1142.726685,602.916687,-297.415405,931.611694,-2091.120361,420.363586,-487.008820,-765.055847,82.395271,1764.750000,1102.007568,687.910156,708.580200
